game_id,book_name,book_id,team_id,a_team_id,spread1,spread2,price1,price2
0021000358,Pinnacle Sports,238,1610612749,1610612742,7.50,-7.50,-106.00,-104.00
0021000358,5Dimes,19,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000358,Bookmaker,93,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000358,BetOnline,1096,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000358,Bovada,999996,1610612749,1610612742,8.00,-8.00,-115.00,-105.00
0021000358,Intertops,180,1610612749,1610612742,7.50,-7.50,-109.00,-109.00
0021000358,YouWager,139,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000358,JustBet,1275,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000358,Sportsbetting,999991,1610612749,1610612742,7.50,-7.50,-110.00,-110.00
0021000361,Pinnacle Sports,238,1610612755,1610612751,-1.50,1.50,-102.00,-108.00
0021000361,5Dimes,19,1610612755,1610612751,-1.50,1.50,-105.00,-105.00
0021000361,Bookmaker,93,1610612755,1610612751,-1.50,1.50,-110.00,-110.00
0021000361,BetOnline,1096,1610612755,1610612751,-1.50,1.50,-110.00,-110.00
0021000361,Bovada,999996,1610612755,1610612751,-2.00,2.00,-115.00,-105.00
0021000361,Intertops,180,1610612755,1610612751,-1.50,1.50,-109.00,-109.00
0021000361,YouWager,139,1610612755,1610612751,-1.50,1.50,-110.00,-110.00
0021000361,JustBet,1275,1610612755,1610612751,-1.50,1.50,-110.00,-110.00
0021000361,Sportsbetting,999991,1610612755,1610612751,-1.50,1.50,-110.00,-110.00
0021000362,Pinnacle Sports,238,1610612747,1610612764,-10.50,10.50,102.00,-112.00
0021000362,5Dimes,19,1610612747,1610612764,-10.00,10.00,-106.00,-104.00
0021000362,Bookmaker,93,1610612747,1610612764,-10.50,10.50,-110.00,-110.00
0021000362,BetOnline,1096,1610612747,1610612764,-10.50,10.50,-110.00,-110.00
0021000362,Bovada,999996,1610612747,1610612764,-11.00,11.00,-110.00,-110.00
0021000362,Intertops,180,1610612747,1610612764,-10.50,10.50,-104.00,-114.00
0021000362,YouWager,139,1610612747,1610612764,-10.50,10.50,-110.00,-110.00
0021000362,JustBet,1275,1610612747,1610612764,-10.50,10.50,-110.00,-110.00
0021000362,Sportsbetting,999991,1610612747,1610612764,-10.50,10.50,-110.00,-110.00
0021000367,Pinnacle Sports,238,1610612747,1610612754,-3.50,3.50,-110.00,100.00
0021000367,5Dimes,19,1610612747,1610612754,-3.50,3.50,-107.00,-103.00
0021000367,Bookmaker,93,1610612747,1610612754,-3.50,3.50,-110.00,-110.00
0021000367,BetOnline,1096,1610612747,1610612754,-3.50,3.50,-110.00,-110.00
0021000367,Bovada,999996,1610612747,1610612754,-4.50,4.50,-105.00,-115.00
0021000367,Intertops,180,1610612747,1610612754,-3.50,3.50,-109.00,-109.00
0021000367,YouWager,139,1610612747,1610612754,-4.00,4.00,-110.00,-110.00
0021000367,JustBet,1275,1610612747,1610612754,-4.00,4.00,-110.00,-110.00
0021000367,Sportsbetting,999991,1610612747,1610612754,-3.50,3.50,-110.00,-110.00
0021000372,Pinnacle Sports,238,1610612766,1610612763,8.50,-8.50,-108.00,-102.00
0021000372,5Dimes,19,1610612766,1610612763,8.50,-8.50,-107.00,-103.00
0021000372,Bookmaker,93,1610612766,1610612763,8.50,-8.50,-110.00,-110.00
0021000372,BetOnline,1096,1610612766,1610612763,8.50,-8.50,-110.00,-110.00
0021000372,Bovada,999996,1610612766,1610612763,8.50,-8.50,-110.00,-110.00
0021000372,Intertops,180,1610612766,1610612763,8.50,-8.50,-114.00,-104.00
0021000372,YouWager,139,1610612766,1610612763,9.00,-9.00,-110.00,-110.00
0021000372,JustBet,1275,1610612766,1610612763,8.50,-8.50,-110.00,-110.00
0021000372,Sportsbetting,999991,1610612766,1610612763,8.50,-8.50,-110.00,-110.00
0021000376,Pinnacle Sports,238,1610612750,1610612756,9.50,-9.50,100.00,-110.00
0021000376,5Dimes,19,1610612750,1610612756,10.00,-10.00,-105.00,-105.00
0021000376,Bookmaker,93,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000376,BetOnline,1096,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000376,Bovada,999996,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000376,Intertops,180,1610612750,1610612756,9.50,-9.50,-104.00,-114.00
0021000376,YouWager,139,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000376,JustBet,1275,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000376,Sportsbetting,999991,1610612750,1610612756,10.00,-10.00,-110.00,-110.00
0021000378,Pinnacle Sports,238,1610612764,1610612751,6.50,-6.50,-116.00,105.00
0021000378,5Dimes,19,1610612764,1610612751,6.00,-6.00,-102.00,-108.00
0021000378,Bookmaker,93,1610612764,1610612751,6.50,-6.50,-110.00,-110.00
0021000378,BetOnline,1096,1610612764,1610612751,6.00,-6.00,-110.00,-110.00
0021000378,Bovada,999996,1610612764,1610612751,6.50,-6.50,-105.00,-115.00
0021000378,Intertops,180,1610612764,1610612751,6.50,-6.50,-109.00,-109.00
0021000378,YouWager,139,1610612764,1610612751,6.50,-6.50,-110.00,-110.00
0021000378,JustBet,1275,1610612764,1610612751,6.50,-6.50,-110.00,-110.00
0021000378,Sportsbetting,999991,1610612764,1610612751,6.00,-6.00,-110.00,-110.00
0021000384,Pinnacle Sports,238,1610612751,1610612761,5.50,-5.50,-106.00,-104.00
0021000384,5Dimes,19,1610612751,1610612761,5.50,-5.50,-105.00,-105.00
0021000384,Bookmaker,93,1610612751,1610612761,5.50,-5.50,-110.00,-110.00
0021000384,BetOnline,1096,1610612751,1610612761,5.50,-5.50,-110.00,-110.00
0021000384,Bovada,999996,1610612751,1610612761,6.00,-6.00,-115.00,-105.00
0021000384,Intertops,180,1610612751,1610612761,5.50,-5.50,-109.00,-109.00
0021000384,YouWager,139,1610612751,1610612761,5.50,-5.50,-110.00,-110.00
0021000384,JustBet,1275,1610612751,1610612761,5.50,-5.50,-110.00,-110.00
0021000384,Sportsbetting,999991,1610612751,1610612761,5.50,-5.50,-110.00,-110.00
0021000382,Pinnacle Sports,238,1610612748,1610612752,-5.00,5.00,-101.00,-109.00
0021000382,5Dimes,19,1610612748,1610612752,-5.00,5.00,-101.00,-109.00
0021000382,Bookmaker,93,1610612748,1610612752,-5.00,5.00,-110.00,-110.00
0021000382,BetOnline,1096,1610612748,1610612752,-5.00,5.00,-110.00,-110.00
0021000382,Bovada,999996,1610612748,1610612752,-5.50,5.50,-110.00,-110.00
0021000382,Intertops,180,1610612748,1610612752,-5.00,5.00,-109.00,-109.00
0021000382,YouWager,139,1610612748,1610612752,-5.00,5.00,-110.00,-110.00
0021000382,JustBet,1275,1610612748,1610612752,-5.00,5.00,-110.00,-110.00
0021000382,Sportsbetting,999991,1610612748,1610612752,-5.00,5.00,-110.00,-110.00
0021000385,Pinnacle Sports,238,1610612766,1610612737,6.50,-6.50,102.00,-113.00
0021000385,5Dimes,19,1610612766,1610612737,7.00,-7.00,-108.00,-102.00
0021000385,Bookmaker,93,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000385,BetOnline,1096,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000385,Bovada,999996,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000385,Intertops,180,1610612766,1610612737,6.50,-6.50,-109.00,-109.00
0021000385,YouWager,139,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000385,JustBet,1275,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000385,Sportsbetting,999991,1610612766,1610612737,7.00,-7.00,-110.00,-110.00
0021000419,Pinnacle Sports,238,1610612744,1610612758,3.00,-3.00,-109.00,-101.00
0021000419,5Dimes,19,1610612744,1610612758,3.00,-3.00,-105.00,-105.00
0021000419,Bookmaker,93,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000419,BetOnline,1096,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000419,Bovada,999996,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000419,Intertops,180,1610612744,1610612758,3.00,-3.00,-109.00,-109.00
0021000419,YouWager,139,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000419,JustBet,1275,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000419,Sportsbetting,999991,1610612744,1610612758,3.00,-3.00,-110.00,-110.00
0021000421,Pinnacle Sports,238,1610612739,1610612737,9.50,-9.50,-106.00,-104.00
0021000421,5Dimes,19,1610612739,1610612737,9.50,-9.50,-105.00,-105.00
0021000421,Bookmaker,93,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000421,BetOnline,1096,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000421,Bovada,999996,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000421,Intertops,180,1610612739,1610612737,9.50,-9.50,-109.00,-109.00
0021000421,YouWager,139,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000421,JustBet,1275,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000421,Sportsbetting,999991,1610612739,1610612737,9.50,-9.50,-110.00,-110.00
0021000422,Pinnacle Sports,238,1610612765,1610612761,5.00,-5.00,-101.00,-109.00
0021000422,5Dimes,19,1610612765,1610612761,5.00,-5.00,-102.00,-108.00
0021000422,Bookmaker,93,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000422,BetOnline,1096,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000422,Bovada,999996,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000422,Intertops,180,1610612765,1610612761,5.00,-5.00,-109.00,-109.00
0021000422,YouWager,139,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000422,JustBet,1275,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000422,Sportsbetting,999991,1610612765,1610612761,5.00,-5.00,-110.00,-110.00
0021000425,Pinnacle Sports,238,1610612760,1610612752,1.00,-1.00,100.00,-110.00
0021000425,5Dimes,19,1610612760,1610612752,1.00,-1.00,-102.00,-108.00
0021000425,Bookmaker,93,1610612760,1610612752,1.50,-1.50,-110.00,-110.00
0021000425,BetOnline,1096,1610612760,1610612752,1.00,-1.00,-110.00,-110.00
0021000425,Bovada,999996,1610612760,1610612752,1.50,-1.50,-110.00,-110.00
0021000425,Intertops,180,1610612760,1610612752,1.50,-1.50,-109.00,-109.00
0021000425,YouWager,139,1610612760,1610612752,1.50,-1.50,-110.00,-110.00
0021000425,JustBet,1275,1610612760,1610612752,1.50,-1.50,-110.00,-110.00
0021000425,Sportsbetting,999991,1610612760,1610612752,1.00,-1.00,-110.00,-110.00
0021000424,Pinnacle Sports,238,1610612755,1610612738,8.50,-8.50,-116.00,105.00
0021000424,5Dimes,19,1610612755,1610612738,8.50,-8.50,-102.00,-108.00
0021000424,Bookmaker,93,1610612755,1610612738,8.50,-8.50,-110.00,-110.00
0021000424,BetOnline,1096,1610612755,1610612738,8.50,-8.50,-110.00,-110.00
0021000424,Bovada,999996,1610612755,1610612738,9.00,-9.00,-110.00,-110.00
0021000424,Intertops,180,1610612755,1610612738,9.00,-9.00,-109.00,-109.00
0021000424,YouWager,139,1610612755,1610612738,9.00,-9.00,-110.00,-110.00
0021000424,JustBet,1275,1610612755,1610612738,8.50,-8.50,-110.00,-110.00
0021000424,Sportsbetting,999991,1610612755,1610612738,8.50,-8.50,-110.00,-110.00
0021000430,5Dimes,19,1610612759,1610612753,2.00,-2.00,-102.00,-108.00
0021000430,Bookmaker,93,1610612759,1610612753,2.00,-2.00,-110.00,-110.00
0021000430,BetOnline,1096,1610612759,1610612753,2.00,-2.00,-110.00,-110.00
0021000430,Bovada,999996,1610612759,1610612753,2.00,-2.00,-115.00,-105.00
0021000430,Intertops,180,1610612759,1610612753,2.00,-2.00,-109.00,-109.00
0021000430,YouWager,139,1610612759,1610612753,2.00,-2.00,-110.00,-110.00
0021000430,JustBet,1275,1610612759,1610612753,2.50,-2.50,-110.00,-110.00
0021000430,Sportsbetting,999991,1610612759,1610612753,2.00,-2.00,-110.00,-110.00
0021000434,Pinnacle Sports,238,1610612738,1610612753,2.50,-2.50,-103.00,-107.00
0021000434,5Dimes,19,1610612738,1610612753,2.50,-2.50,-102.00,-108.00
0021000434,Bookmaker,93,1610612738,1610612753,2.50,-2.50,-110.00,-110.00
0021000434,BetOnline,1096,1610612738,1610612753,3.00,-3.00,-110.00,-110.00
0020600177,5Dimes,19,1610612764,1610612763,-2.00,2.00,-110.00,-110.00
0021000434,Bovada,999996,1610612738,1610612753,2.00,-2.00,-105.00,-115.00
0021000434,Intertops,180,1610612738,1610612753,2.50,-2.50,-104.00,-114.00
0021000434,YouWager,139,1610612738,1610612753,3.00,-3.00,-110.00,-110.00
0021000434,JustBet,1275,1610612738,1610612753,2.50,-2.50,-110.00,-110.00
0021000434,Sportsbetting,999991,1610612738,1610612753,3.00,-3.00,-110.00,-110.00
0021000441,Pinnacle Sports,238,1610612763,1610612754,4.50,-4.50,-106.00,-104.00
0021000441,5Dimes,19,1610612763,1610612754,4.50,-4.50,-102.00,-108.00
0021000441,Bookmaker,93,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000441,BetOnline,1096,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000441,Bovada,999996,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000441,Intertops,180,1610612763,1610612754,4.50,-4.50,-109.00,-109.00
0021000441,YouWager,139,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000441,JustBet,1275,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000441,Sportsbetting,999991,1610612763,1610612754,4.50,-4.50,-110.00,-110.00
0021000445,Pinnacle Sports,238,1610612765,1610612766,5.50,-5.50,-110.00,100.00
0021000445,5Dimes,19,1610612765,1610612766,5.00,-5.00,-103.00,-107.00
0021000445,Bookmaker,93,1610612765,1610612766,5.50,-5.50,-110.00,-110.00
0021000445,BetOnline,1096,1610612765,1610612766,5.00,-5.00,-110.00,-110.00
0021000445,Bovada,999996,1610612765,1610612766,5.50,-5.50,-110.00,-110.00
0021000445,Intertops,180,1610612765,1610612766,5.50,-5.50,-114.00,-104.00
0021000445,YouWager,139,1610612765,1610612766,5.00,-5.00,-110.00,-110.00
0021000445,JustBet,1275,1610612765,1610612766,5.50,-5.50,-110.00,-110.00
0021000445,Sportsbetting,999991,1610612765,1610612766,5.00,-5.00,-110.00,-110.00
0021000448,Pinnacle Sports,238,1610612737,1610612749,2.50,-2.50,-110.00,100.00
0021000448,5Dimes,19,1610612737,1610612749,2.00,-2.00,-102.00,-108.00
0021000448,Bookmaker,93,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000448,BetOnline,1096,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000448,Bovada,999996,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000448,Intertops,180,1610612737,1610612749,2.00,-2.00,-109.00,-109.00
0021000448,YouWager,139,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000448,JustBet,1275,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000448,Sportsbetting,999991,1610612737,1610612749,2.00,-2.00,-110.00,-110.00
0021000452,Pinnacle Sports,238,1610612757,1610612762,7.50,-7.50,100.00,-110.00
0021000452,5Dimes,19,1610612757,1610612762,8.00,-8.00,-105.00,-105.00
0021000452,Bookmaker,93,1610612757,1610612762,7.50,-7.50,-110.00,-110.00
0021000452,BetOnline,1096,1610612757,1610612762,8.00,-8.00,-110.00,-110.00
0021000452,Bovada,999996,1610612757,1610612762,7.50,-7.50,-110.00,-110.00
0021000452,Intertops,180,1610612757,1610612762,7.50,-7.50,-104.00,-114.00
0021000452,YouWager,139,1610612757,1610612762,7.50,-7.50,-110.00,-110.00
0021000452,JustBet,1275,1610612757,1610612762,8.00,-8.00,-110.00,-110.00
0021000452,Sportsbetting,999991,1610612757,1610612762,8.00,-8.00,-110.00,-110.00
0021000454,Pinnacle Sports,238,1610612755,1610612744,4.00,-4.00,-111.00,101.00
0021000454,5Dimes,19,1610612755,1610612744,3.50,-3.50,-105.00,-105.00
0021000454,Bookmaker,93,1610612755,1610612744,4.00,-4.00,-110.00,-110.00
0021000454,BetOnline,1096,1610612755,1610612744,3.50,-3.50,-110.00,-110.00
0021000454,Bovada,999996,1610612755,1610612744,4.00,-4.00,-105.00,-115.00
0021000454,Intertops,180,1610612755,1610612744,4.00,-4.00,-114.00,-104.00
0021000454,YouWager,139,1610612755,1610612744,4.00,-4.00,-110.00,-110.00
0021000454,JustBet,1275,1610612755,1610612744,4.00,-4.00,-110.00,-110.00
0021000454,Sportsbetting,999991,1610612755,1610612744,3.50,-3.50,-110.00,-110.00
0021000459,Pinnacle Sports,238,1610612761,1610612742,10.00,-10.00,100.00,-110.00
0021000459,5Dimes,19,1610612761,1610612742,10.00,-10.00,-102.00,-108.00
0021000459,Bookmaker,93,1610612761,1610612742,10.00,-10.00,-110.00,-110.00
0021000459,BetOnline,1096,1610612761,1610612742,10.00,-10.00,-110.00,-110.00
0021000459,Bovada,999996,1610612761,1610612742,10.50,-10.50,-115.00,-105.00
0021000459,Intertops,180,1610612761,1610612742,10.00,-10.00,-109.00,-109.00
0021000459,YouWager,139,1610612761,1610612742,10.00,-10.00,-110.00,-110.00
0021000459,JustBet,1275,1610612761,1610612742,10.00,-10.00,-110.00,-110.00
0021000459,Sportsbetting,999991,1610612761,1610612742,10.00,-10.00,-110.00,-110.00
0021000461,Pinnacle Sports,238,1610612757,1610612743,7.50,-7.50,-102.00,-108.00
0021000461,5Dimes,19,1610612757,1610612743,7.50,-7.50,-105.00,-105.00
0021000461,Bookmaker,93,1610612757,1610612743,7.50,-7.50,-110.00,-110.00
0021000461,BetOnline,1096,1610612757,1610612743,7.50,-7.50,-110.00,-110.00
0021000461,Bovada,999996,1610612757,1610612743,7.00,-7.00,-105.00,-115.00
0021000461,Intertops,180,1610612757,1610612743,7.00,-7.00,-109.00,-109.00
0021000461,YouWager,139,1610612757,1610612743,7.00,-7.00,-110.00,-110.00
0021000461,JustBet,1275,1610612757,1610612743,7.50,-7.50,-110.00,-110.00
0021000461,Sportsbetting,999991,1610612757,1610612743,7.50,-7.50,-110.00,-110.00
0021000464,Pinnacle Sports,238,1610612754,1610612764,2.50,-2.50,-102.00,-108.00
0021000464,5Dimes,19,1610612754,1610612764,2.50,-2.50,-102.00,-108.00
0021000464,Bookmaker,93,1610612754,1610612764,2.00,-2.00,-110.00,-110.00
0021000464,BetOnline,1096,1610612754,1610612764,2.50,-2.50,-110.00,-110.00
0021000464,Bovada,999996,1610612754,1610612764,2.50,-2.50,-110.00,-110.00
0021000464,Intertops,180,1610612754,1610612764,2.50,-2.50,-109.00,-109.00
0021000464,YouWager,139,1610612754,1610612764,2.50,-2.50,-110.00,-110.00
0021000464,JustBet,1275,1610612754,1610612764,2.50,-2.50,-110.00,-110.00
0021000464,Sportsbetting,999991,1610612754,1610612764,2.50,-2.50,-110.00,-110.00
0021000466,Pinnacle Sports,238,1610612743,1610612750,3.00,-3.00,103.00,-114.00
0021000466,5Dimes,19,1610612743,1610612750,3.00,-3.00,-105.00,-105.00
0021000466,Bookmaker,93,1610612743,1610612750,2.00,-2.00,-110.00,-110.00
0021000466,BetOnline,1096,1610612743,1610612750,3.00,-3.00,-110.00,-110.00
0021000466,Bovada,999996,1610612743,1610612750,3.00,-3.00,-110.00,-110.00
0021000466,Intertops,180,1610612743,1610612750,3.00,-3.00,-109.00,-109.00
0021000466,YouWager,139,1610612743,1610612750,3.00,-3.00,-110.00,-110.00
0021000466,JustBet,1275,1610612743,1610612750,3.00,-3.00,-110.00,-110.00
0021000466,Sportsbetting,999991,1610612743,1610612750,3.00,-3.00,-110.00,-110.00
0021000467,Pinnacle Sports,238,1610612747,1610612740,-3.00,3.00,100.00,-110.00
0021000467,5Dimes,19,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000467,Bookmaker,93,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000467,BetOnline,1096,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000467,Bovada,999996,1610612747,1610612740,-3.50,3.50,-105.00,-115.00
0021000467,Intertops,180,1610612747,1610612740,-3.00,3.00,-109.00,-109.00
0021000467,YouWager,139,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000467,JustBet,1275,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000467,Sportsbetting,999991,1610612747,1610612740,-3.00,3.00,-110.00,-110.00
0021000472,Pinnacle Sports,238,1610612762,1610612746,-2.00,2.00,-101.00,-109.00
0021000472,5Dimes,19,1610612762,1610612746,-2.00,2.00,-105.00,-105.00
0021000472,Bookmaker,93,1610612762,1610612746,-2.00,2.00,-110.00,-110.00
0021000472,BetOnline,1096,1610612762,1610612746,-1.50,1.50,-110.00,-110.00
0021000472,Bovada,999996,1610612762,1610612746,-2.50,2.50,-115.00,-105.00
0021000472,Intertops,180,1610612762,1610612746,-2.00,2.00,-109.00,-109.00
0021000472,YouWager,139,1610612762,1610612746,-2.00,2.00,-110.00,-110.00
0021000472,JustBet,1275,1610612762,1610612746,-2.00,2.00,-110.00,-110.00
0021000472,Sportsbetting,999991,1610612762,1610612746,-1.50,1.50,-110.00,-110.00
0021000492,Pinnacle Sports,238,1610612754,1610612752,7.00,-7.00,-116.00,105.00
0021000492,5Dimes,19,1610612754,1610612752,6.50,-6.50,-102.00,-108.00
0021000492,Bookmaker,93,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000492,BetOnline,1096,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000492,Bovada,999996,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000492,Intertops,180,1610612754,1610612752,7.00,-7.00,-109.00,-109.00
0021000492,YouWager,139,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000492,JustBet,1275,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000492,Sportsbetting,999991,1610612754,1610612752,7.00,-7.00,-110.00,-110.00
0021000494,Pinnacle Sports,238,1610612738,1610612761,-6.00,6.00,-113.00,102.00
0021000494,5Dimes,19,1610612738,1610612761,-6.50,6.50,-105.00,-105.00
0021000494,Bookmaker,93,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000494,BetOnline,1096,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000494,Bovada,999996,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000494,Intertops,180,1610612738,1610612761,-6.00,6.00,-109.00,-109.00
0021000494,YouWager,139,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000494,JustBet,1275,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000494,Sportsbetting,999991,1610612738,1610612761,-6.00,6.00,-110.00,-110.00
0021000498,Pinnacle Sports,238,1610612763,1610612747,9.50,-9.50,-103.00,-107.00
0021000498,5Dimes,19,1610612763,1610612747,9.00,-9.00,-103.00,-107.00
0021000498,Bookmaker,93,1610612763,1610612747,9.00,-9.00,-110.00,-110.00
0021000498,BetOnline,1096,1610612763,1610612747,9.50,-9.50,-110.00,-110.00
0021000498,Bovada,999996,1610612763,1610612747,9.50,-9.50,-110.00,-110.00
0021000498,Intertops,180,1610612763,1610612747,9.50,-9.50,-109.00,-109.00
0021000498,YouWager,139,1610612763,1610612747,9.50,-9.50,-110.00,-110.00
0021000498,JustBet,1275,1610612763,1610612747,9.50,-9.50,-110.00,-110.00
0021000498,Sportsbetting,999991,1610612763,1610612747,9.50,-9.50,-110.00,-110.00
0021000503,Pinnacle Sports,238,1610612745,1610612743,7.00,-7.00,-104.00,-106.00
0021000503,5Dimes,19,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000503,Bookmaker,93,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000503,BetOnline,1096,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000503,Bovada,999996,1610612745,1610612743,7.00,-7.00,-105.00,-115.00
0021000503,Intertops,180,1610612745,1610612743,7.00,-7.00,-109.00,-109.00
0021000503,YouWager,139,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000503,JustBet,1275,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000503,Sportsbetting,999991,1610612745,1610612743,7.00,-7.00,-110.00,-110.00
0021000508,Pinnacle Sports,238,1610612760,1610612763,-1.00,1.00,-105.00,-105.00
0021000508,5Dimes,19,1610612760,1610612763,-1.00,1.00,-108.00,-102.00
0021000508,Bookmaker,93,1610612760,1610612763,-1.00,1.00,-110.00,-110.00
0021000508,BetOnline,1096,1610612760,1610612763,-1.00,1.00,-110.00,-110.00
0021000508,Bovada,999996,1610612760,1610612763,-2.00,2.00,-105.00,-115.00
0021000508,Intertops,180,1610612760,1610612763,-1.00,1.00,-114.00,-104.00
0021000508,YouWager,139,1610612760,1610612763,-1.50,1.50,-110.00,-110.00
0021000508,JustBet,1275,1610612760,1610612763,-1.00,1.00,-110.00,-110.00
0021000508,Sportsbetting,999991,1610612760,1610612763,-1.00,1.00,-110.00,-110.00
0021000516,Pinnacle Sports,238,1610612759,1610612738,2.50,-2.50,-114.00,103.00
0021000516,5Dimes,19,1610612759,1610612738,2.50,-2.50,-105.00,-105.00
0021000516,Bookmaker,93,1610612759,1610612738,2.50,-2.50,-110.00,-110.00
0021000516,BetOnline,1096,1610612759,1610612738,2.50,-2.50,-110.00,-110.00
0021000516,Bovada,999996,1610612759,1610612738,3.00,-3.00,-110.00,-110.00
0021000516,Intertops,180,1610612759,1610612738,2.50,-2.50,-109.00,-109.00
0021000516,YouWager,139,1610612759,1610612738,2.50,-2.50,-110.00,-110.00
0021000516,JustBet,1275,1610612759,1610612738,2.50,-2.50,-110.00,-110.00
0021000516,Sportsbetting,999991,1610612759,1610612738,2.50,-2.50,-110.00,-110.00
0021000520,Pinnacle Sports,238,1610612737,1610612762,5.50,-5.50,-109.00,-101.00
0021000520,5Dimes,19,1610612737,1610612762,5.50,-5.50,-103.00,-107.00
0021000520,Bookmaker,93,1610612737,1610612762,5.50,-5.50,-110.00,-110.00
0021000520,BetOnline,1096,1610612737,1610612762,5.50,-5.50,-110.00,-110.00
0021000520,Bovada,999996,1610612737,1610612762,6.00,-6.00,-115.00,-105.00
0021000520,Intertops,180,1610612737,1610612762,5.50,-5.50,-109.00,-109.00
0021000520,YouWager,139,1610612737,1610612762,5.50,-5.50,-110.00,-110.00
0021000520,JustBet,1275,1610612737,1610612762,5.50,-5.50,-110.00,-110.00
0021000520,Sportsbetting,999991,1610612737,1610612762,5.50,-5.50,-110.00,-110.00
0021000526,Pinnacle Sports,238,1610612741,1610612755,-1.00,1.00,-105.00,-105.00
0021000526,5Dimes,19,1610612741,1610612755,-1.00,1.00,-107.00,-103.00
0021000526,Bookmaker,93,1610612741,1610612755,-1.00,1.00,-110.00,-110.00
0021000526,BetOnline,1096,1610612741,1610612755,-1.00,1.00,-110.00,-110.00
0021000526,Bovada,999996,1610612741,1610612755,-2.00,2.00,-110.00,-110.00
0021000526,Intertops,180,1610612741,1610612755,-1.50,1.50,-109.00,-109.00
0021000526,YouWager,139,1610612741,1610612755,-1.00,1.00,-110.00,-110.00
0021000526,JustBet,1275,1610612741,1610612755,-1.00,1.00,-110.00,-110.00
0021000526,Sportsbetting,999991,1610612741,1610612755,-1.00,1.00,-110.00,-110.00
0021000544,Pinnacle Sports,238,1610612758,1610612761,6.50,-6.50,104.00,-115.00
0021000544,5Dimes,19,1610612758,1610612761,7.00,-7.00,-105.00,-105.00
